"Time","Power_kW"
2018-08-25 16:19:55,3292.2246
2018-08-25 16:20:55,3274.03255
2018-08-25 16:21:55,3235.66295
2018-08-25 16:22:55,3228.10721666667
2018-08-25 16:23:55,3181.86575
2018-08-25 16:24:55,3127.49908333333
2018-08-25 16:25:55,3103.38061666667
2018-08-25 16:26:55,3072.10873333333
2018-08-25 16:27:55,3046.17711666667
2018-08-25 16:28:55,3002.83185
2018-08-25 16:29:55,2979.69803333333
2018-08-25 16:30:55,2945.8595
2018-08-25 16:31:55,2897.12321666667
2018-08-25 16:32:55,2872.62198333333
2018-08-25 16:33:55,2836.40733333333
2018-08-25 16:34:55,2802.36681666667
2018-08-25 16:35:55,2771.2119
2018-08-25 16:36:55,2727.79723333333
2018-08-25 16:37:55,2702.5916
2018-08-25 16:38:55,2672.22185
2018-08-25 16:39:55,2627.47915
2018-08-25 16:40:55,2594.79081666667
2018-08-25 16:41:55,2549.26146666667
2018-08-25 16:42:55,2519.05661666667
2018-08-25 16:43:55,2480.87451666667
2018-08-25 16:44:55,2446.62486666667
2018-08-25 16:45:55,2414.06458333333
2018-08-25 16:46:55,2375.37381666667
2018-08-25 16:47:55,2344.97493333333
2018-08-25 16:48:55,2302.05356666667
2018-08-25 16:49:55,2268.40521666667
2018-08-25 16:50:55,2232.3105
2018-08-25 16:51:55,2196.02106666667
2018-08-25 16:52:55,2162.242
2018-08-25 16:53:55,2130.41628333333
2018-08-25 16:54:55,2081.59625
2018-08-25 16:55:55,2036.22746666667
2018-08-25 16:56:55,2008.07075
2018-08-25 16:57:55,1983.66976666667
2018-08-25 16:58:55,1943.02303333333
2018-08-25 16:59:55,1898.48033333333
2018-08-25 17:00:55,1861.38501666667
2018-08-25 17:01:55,1840.32368333333
2018-08-25 17:02:55,1806.88543333333
2018-08-25 17:03:55,1772.93345
2018-08-25 17:04:55,1734.41488333333
2018-08-25 17:05:55,1711.46891666667
2018-08-25 17:06:55,1675.80708333333
2018-08-25 17:07:55,1643.83923333333
2018-08-25 17:08:55,1611.25103333333
2018-08-25 17:09:55,1578.77126666667
2018-08-25 17:10:55,1543.56723333333
2018-08-25 17:11:55,1503.71425
2018-08-25 17:12:55,1467.92735
2018-08-25 17:13:55,1435.47735
2018-08-25 17:14:55,1395.38028333333
2018-08-25 17:15:55,1367.05376666667
2018-08-25 17:16:55,1313.04258333333
2018-08-25 17:17:55,1303.74228333333
2018-08-25 17:18:55,1272.89131666667
2018-08-25 17:19:55,1237.86778333333
2018-08-25 17:20:55,1203.82651666667
2018-08-25 17:21:55,1162.19283333333
2018-08-25 17:22:55,1130.87978333333
2018-08-25 17:23:55,1100.36303333333
2018-08-25 17:24:55,1069.75738333333
2018-08-25 17:25:55,1037.5014
2018-08-25 17:26:55,1011.07355
2018-08-25 17:27:55,979.729533333333
2018-08-25 17:28:55,951.114666666667
2018-08-25 17:29:55,921.236666666667
2018-08-25 17:30:55,893.7852
2018-08-25 17:31:55,863.625733333333
2018-08-25 17:32:55,833.724483333333
2018-08-25 17:33:55,805.3975
2018-08-25 17:34:55,778.544783333333
2018-08-25 17:35:55,751.69805
2018-08-25 17:36:55,720.524366666667
2018-08-25 17:37:55,694.665
2018-08-25 17:38:55,667.483433333333
2018-08-25 17:39:55,640.324716666667
2018-08-25 17:40:55,615.747833333333
2018-08-25 17:41:55,590.573316666667
2018-08-25 17:42:55,565.10295
2018-08-25 17:43:55,541.975683333333
2018-08-25 17:44:55,518.0374
2018-08-25 17:45:55,494.649783333333
2018-08-25 17:46:55,470.662766666667
2018-08-25 17:47:55,446.897483333333
2018-08-25 17:48:55,419.283683333333
2018-08-25 17:49:55,402.1047
2018-08-25 17:50:55,379.3183
2018-08-25 17:51:55,357.42775
2018-08-25 17:52:55,335.58885
2018-08-25 17:53:55,316.4467
2018-08-25 17:54:55,296.8804
2018-08-25 17:55:55,272.585983333333
2018-08-25 17:56:55,264.58225
2018-08-25 17:57:55,247.144216666667
2018-08-25 17:58:55,227.3579
2018-08-25 17:59:55,212.630716666667
2018-08-25 18:00:55,196.7332
2018-08-25 18:01:55,180.304866666667
2018-08-25 18:02:55,166.792466666667
2018-08-25 18:03:55,153.917433333333
2018-08-25 18:04:55,138.964566666667
2018-08-25 18:05:55,129.056
2018-08-25 18:06:55,116.6869
2018-08-25 18:07:55,104.6519
2018-08-25 18:08:55,94.78905
2018-08-25 18:09:55,84.3061166666667
2018-08-25 18:10:55,74.7609833333333
2018-08-25 18:11:55,65.0206166666667
2018-08-25 18:12:55,57.7956833333333
2018-08-25 18:13:55,50.6905666666667
2018-08-25 18:14:55,42.6978
2018-08-25 18:15:55,36.2655333333333
2018-08-25 18:16:55,28.7012333333333
2018-08-25 18:17:55,21.0219333333333
2018-08-25 18:18:55,15.9316
2018-08-25 18:19:55,11.1469333333333
2018-08-25 18:20:55,6.5384
2018-08-25 18:21:55,2.4898
2018-08-25 18:22:55,0.28445
2018-08-25 18:23:55,-2.98218333333333
2018-08-25 18:24:55,-5.53301666666667
2018-08-25 18:25:55,-7.3962
2018-08-25 18:26:55,-8.29968333333333
2018-08-25 18:27:55,-9.07928333333333
2018-08-25 18:28:55,-8.62993333333333
2018-08-25 18:29:55,-8.27416666666667
2018-08-25 18:30:55,-9.13076666666667
2018-08-25 18:31:55,-9.31451666666667
2018-08-25 18:32:55,-9.71728333333333
2018-08-25 18:33:55,-10.0157166666667
2018-08-25 18:34:55,-10.1625333333333
2018-08-25 18:35:55,-9.59608333333333
2018-08-25 18:36:55,-9.91425
2018-08-25 18:37:55,-11.0575166666667
2018-08-25 18:38:55,-11.02655
2018-08-25 18:39:55,-11.0841333333333
2018-08-25 18:40:55,-10.77515
2018-08-25 18:41:55,-8.86928333333333
2018-08-25 18:42:55,-7.70321666666667
2018-08-25 18:43:55,-7.91146666666667
2018-08-25 18:44:55,-5.37271666666667
2018-08-25 18:45:55,-2.46106666666667
2018-08-25 18:46:55,-1.96258333333333
2018-08-25 18:47:55,-0.19805
2018-08-25 18:48:55,2.88573333333333
2018-08-25 18:49:55,3.64853333333333
2018-08-25 18:50:55,2.81095
2018-08-25 18:51:55,1.76451666666667
2018-08-25 18:52:55,0.878233333333333
2018-08-25 18:53:55,1.11501666666667
2018-08-25 18:54:55,3.49285
2018-08-25 18:55:55,4.00885
2018-08-25 18:56:55,5.1665
2018-08-25 18:57:55,1.44526666666667
2018-08-25 18:58:55,0.739
2018-08-25 18:59:55,0.558933333333333
2018-08-25 19:00:55,1.86515
2018-08-25 19:01:55,2.18181666666667
2018-08-25 19:02:55,2.04755
2018-08-25 19:03:55,1.5127
2018-08-25 19:04:55,2.22673333333333
2018-08-25 19:05:55,3.20505
2018-08-25 19:06:55,3.76088333333333
2018-08-25 19:07:55,4.13791666666667
2018-08-25 19:08:55,3.61633333333333
2018-08-25 19:09:55,2.93143333333333
2018-08-25 19:10:55,3.65796666666667
2018-08-25 19:11:55,4.51063333333333
2018-08-25 19:12:55,2.49635
2018-08-25 19:13:55,3.3918
2018-08-25 19:14:55,3.20945
2018-08-25 19:15:55,2.73948333333333
2018-08-25 19:16:55,3.27423333333333
2018-08-25 19:17:55,3.52203333333333
2018-08-25 19:18:55,3.2687
2018-08-25 19:19:55,3.13118333333333
2018-08-25 19:20:55,3.19001666666667
2018-08-25 19:21:55,3.71581666666667
2018-08-25 19:22:55,3.73361666666667
2018-08-25 19:23:55,3.64843333333333
2018-08-25 19:24:55,3.8234
2018-08-25 19:25:55,3.80928333333333
2018-08-25 19:26:55,3.59455
2018-08-25 19:27:55,3.25516666666667
2018-08-25 19:28:55,2.48736666666667
2018-08-25 19:29:55,-0.0307166666666665
2018-08-25 19:30:55,2.21198333333333
2018-08-25 19:31:55,2.39383333333333
2018-08-25 19:32:55,3.1605
2018-08-25 19:33:55,3.8159
2018-08-25 19:34:55,3.51726666666667
2018-08-25 19:35:55,4.07408333333333
2018-08-25 19:36:55,2.42618333333333
2018-08-25 19:37:55,3.65886666666667
2018-08-25 19:38:55,3.38563333333333
2018-08-25 19:39:55,5.76898333333333
2018-08-25 19:40:55,5.97283333333333
2018-08-25 19:41:55,6.6295
2018-08-25 19:42:55,6.4563
2018-08-25 19:43:55,5.51143333333333
2018-08-25 19:44:55,7.87695
2018-08-25 19:45:55,6.05148333333333
2018-08-25 19:46:55,4.75005
2018-08-25 19:47:55,4.77208333333333
2018-08-25 19:48:55,2.26831666666667
2018-08-25 19:49:55,3.64551666666667
2018-08-25 19:50:55,4.98953333333333
2018-08-25 19:51:55,4.5982
2018-08-25 19:52:55,3.43601666666667
2018-08-25 19:53:55,1.31298333333333
2018-08-25 19:54:55,0.517583333333333
2018-08-25 19:55:55,1.00258333333333
2018-08-25 19:56:55,1.84178333333333
2018-08-25 19:57:55,3.14288333333333
2018-08-25 19:58:55,3.11373333333333
2018-08-25 19:59:55,3.37715
2018-08-25 20:00:55,2.5832
2018-08-25 20:01:55,1.70708333333333
2018-08-25 20:02:55,2.67918333333333
2018-08-25 20:03:55,2.92413333333333
2018-08-25 20:04:55,2.82233333333333
2018-08-25 20:05:55,3.2597
2018-08-25 20:06:55,2.92455
2018-08-25 20:07:55,3.2904
2018-08-25 20:08:55,3.72078333333333
2018-08-25 20:09:55,3.77613333333333
2018-08-25 20:10:55,3.63098333333333
2018-08-25 20:11:55,1.9203
2018-08-25 20:12:55,1.37795
2018-08-25 20:13:55,1.37031666666667
2018-08-25 20:14:55,1.35446666666667
2018-08-25 20:15:55,1.23191666666667
2018-08-25 20:16:55,1.4238
2018-08-25 20:17:55,1.3362
2018-08-25 20:18:55,0.9212
2018-08-25 20:19:55,0.9929
2018-08-25 20:20:55,0.442266666666667
2018-08-25 20:21:55,0.0351166666666668
2018-08-25 20:22:55,0.583066666666667
2018-08-25 20:23:55,0.368
2018-08-25 20:24:55,-0.566666666666667
2018-08-25 20:25:55,-1.0192
2018-08-25 20:26:55,-0.339733333333333
2018-08-25 20:27:55,-0.249933333333333
2018-08-25 20:28:55,-0.244533333333334
2018-08-25 20:29:55,-0.5436
